place_name,review
산지천갤러리,좋은 전시. 행복한 시간.
산지천갤러리,무료로 짧고 굵게 의미 있는 관람했습니다.근처 오시면 꼭 들러보시길 바랍니다.
산지천갤러리,좋은 전시와 체험  무료로^^ 딸과 제주 여행중 숙소 주위에서 발견한 의미있는 시간의 공간.카페 산지도 건물 내에 있는데 사장님 친절하고 커피 맛도 굿.
산지천갤러리,9월8일까지 얼랑핀칙쓰레기전. 쓰레기를 업사이클링 하는 전시가 진행되고 있어요. 체험하기가 재미있고 가방이랑 필통도 만들어보는 시간. 1층 카페 셀프무료카페입니다. 3층부터 설명들으면서 내려오면 아주 유익하고 재미나요
산지천갤러리,유익한 전시를 무료로 접했습니다
이룸갤러리,공항근처에서 갤러리 그림감상도하고 드로잉체험까지 할수있는 이색까페강추드립니다~ 쥔장도 친절하고 커피까지 맛있네요
이룸갤러리,카페 분위기도 좋고 여러 작가분들 그림도 관람할수있어서 좋았어요 ~!!
이룸갤러리,편안하게 즐기기 좋았어요 :)
이룸갤러리,백지엽서는 무료라고 써있길래 만졌더니 일하시는분께서 후다닥오셔서 드로잉체험을 해야지만 쓸수있다고 하시네용… 그럼 안내문에 좀 자세히 써주시지 오해 소지가 있게 무료! 라고…ㅋ 머쓱하고 민망했어요
이룸갤러리,"공항 근처에 괜찮은 카페 찾으시나요?^^ 저는 이룸갤러리 카페를 강력하게 추천해드립니다:)   저는 제주를 25년을 살았는데, 4500원에 커피+ 전시까지 볼 수 있는 카페는 여기가 유일합니다:) 그리고 12000원이면 2시간 동안, 드로잉 체험도 할 수 있어서 만족도 200%였습니다. 만약 제주 여행의 끝에서 약간의 아쉬움이 남았다면, 사랑하는 사람과 함께 이룸 갤러리 카페를 추천드립니다"
이룸갤러리,"문화생활, 예술체험, 커피까지 완벽한 곳매달 새로운 전시가 열려 앞으로 자주 올 듯 함!"
이룸갤러리,제주공항근처에 있는 이룸갤러리 매달 새로운 전시가 열려서 종종 가고 있습니다~ 매번 갈 때마다 새로운 작품들을 볼 수 있어서 늘 좋네요^^ 그리고 컬러링 체험도 할 수 있어서 시원한 음료 마시면서 오랜만에 힐링하고 왔슴다 ㅎㅎ
이룸갤러리,우연히 들어갔던 카페인데 생각지도 못한 체험을 한 것 같아서 너무 좋았어요 ! 아기자기한 작품들도 좋았고 직접 드로잉 체험도 할 수 있어서 더 좋았어요. 뜻하지 않게 힐링 하고 왔습니다 ~!
이룸갤러리,공항 근처라 들려서 그림 구경하기 좋아요 :)
문화예술 공공수장고,"지금까지 본 미디어아트 전시 중 운영관리측면에서 최악입니다.단체관광객 와서 뛰고 소리 지르고 난리 났는데 별다른 제지가 없네요. 애들 주의해달라는 사전 안내는 있었지만 개인지 애인지 다양한 사람들이 있다는건 미처 고려 못했나봅니다.운영하시는 분들께서도 소수인원으로 말안듣는 사람들 통제하기 어렵다는건 이해합니다만, 한번 이리 겪으니 차마 추천은 못하겠네요. 오시는분들은 감안하시고, 단체관광객이 있다면 빠른 탈출 후 다른 회차에 관람하시는걸 추천드립니다."
문화예술 공공수장고,저렴한 관람료로 문화예술을 접할 수 있는 곳. 다양한 연령대 모두가 즐기기 좋은 곳이예요
문화예술 공공수장고,"현대미술관도 관람하고,공공수장고 미디어아트도 관람하고~!남녀,어른아이 모두 좋아할곳이예요~!!관람료도 저렴하고 추천하는곳!!"
문화예술 공공수장고,너무 너무 만족이에요!! 6개월 아기랑 갔는데 눈이 휘둥그레 너무 좋아하네요:)
문화예술 공공수장고,"미디어 아트 전시 중이던데, 미술 별로 관심없는 분들까지 이 전시는 참 좋아할 것 같아요. 초반 제주 사계를 보여주는 부분이 특히 좋았어요."
문화예술 공공수장고,현대미술관이랑 셋트 잠시쉬어가는느낌으로 좋았어요
문화예술 공공수장고,제주현대미술관 작품을 미디어아트로 만나니 더 좋네요~ 규모는 작지만 바닥 천장까지 영상을 비추니 더 멋있는거 같아요~
문화예술 공공수장고,그때그때 다른 작품과 미디어쇼를 진행하는듯. 타 전시관에 비해 입장료 저렴
문화예술 공공수장고,예술과 미디어쑈의 중간.그래도 경험해볼만 하다.
루나피크닉,아름다운 야외 미술관이에요..사진찍을 포인트가 많아요...야외여서 날씨가 좋을때 방문하시길  추천합니다.^^
루나피크닉,"날씨 영향을 받을 수밖에 없는 야외에서 즐기는 테마파크였어요. 그래서 날씨가 조금 더 좋았으면 좋겠다는 생각을 했지만, 그래도 제주도 자연을 그대로 느낄 수 있고, 유명 명화들을 눈앞에서 볼 수 있다는 색다른 경험을 하게 된 것에 만족스럽습니다. 기존의 일반 갤러리, 뮤지엄, 미술관 생각하면 뭔가 권위적이고 조용히 해야 할 것 같고 그런 분위기가 떠오르는데, 여긴 자유롭게 뛰어다니면서 가족, 연인, 친구들과 얘기 나누면서 작품 감상을 할 수 있다는 게 트렌드 하다고 생각했습니다. 아이들이 뛰면서 관람하는 모습을 보니, 제가 다 뿌듯하고 기분이 좋더라구요. 음.. 제주 공항과는 거리가 있다는 게 아쉽긴 하지만, 그 거리를 넘어설 만큼 보람차고 재미있는 경험했다고 생각합니다. (서귀포 근처에 머무르시다면 완전 추천하구요.) 그런데 무엇보다도 초대형 달 조형물은 정말 놀랬어요! 사진 인증 필수였습니다! ☺️"
바람섬갤러리,오픈한 시간에 가면 작가님이 친절한 설명도 해줍니다.
바람섬갤러리,토요일 오후 방문 문이 닫혀있음
바람섬갤러리,궁금 합니다. 왜 잠겨있나요?! 흐앙
바람섬갤러리,진짜 별로요-누가 추천한거야ㅠㅠ괜히 왔음요.길도 복잡하고ㅠㅠ
바람섬갤러리,최근 내용이 없는듯하여영업시간에 왔는데 운영 안하는거같아요
유퉁의엉터리미술관,아랫분 여기 가보신고 글다시는거에요?여기 아무것도 없는데 공사중이에요
서담 미술관,제주 현대 미술관 찾아왔다가 우연히 들어온 카페여기 정말 맛집이네요조용히 힐링하고 싶으시다면 추천입니다우리 부부가 우연히 찾은 제주 맛집들이 많은데여긴 와플 맛집 입니다쫄깃한 쑥도우에 달콤 🍦 아이스크림 착한 가격 8000원사장님의 친절한 설명까지서담 선생님의 작품을 편안히 앉아서 감상 하는것도 좋은데음식까지 맛나다니요정말 강츄에요조용한 가야금 음악까지 덤입니다 ^^사장님 연구하신다는 직접 만드신 식빵에 귤 머스타드 크림까지 서비스로 주셔서 너무 맛나게 잘먹었습니다빵도 부드러워서 빵을 안좋아하는 저까지 한입에 꿀꺽 했네요힐링 여행을 하고 싶다면 제주 현대미술관 근처 모두 돌아보고카페는 여기로^&^
서담 미술관,화사하고 강렬한 느낌의 작은 전시관
서담 미술관,1층에 갤러리 카펜데 작품 구경도 하고 와플도 먹고 너무 좋았어요..! 무엇보다 사장님 너무 친절하십니다 ㅠㅠ 와플이 쫀득하고 맛있어요. 애플망고요거트도 맛있었구요. 또 가고 싶네요. 잘 먹었습니다!^^
서담 미술관,"예술인 마을 동네도 좋고, 무엇보다 제주도를 추상화한 그림들이 너무 멋지네요"
돌미술관,역대급 세계최악미술관
바람미술관,뉴스잘봤어요.
성수미술관 제주특별점,바다 보면서 그림그리기너무 낭만적이었어요 😊 최고!재밌었습니당
성수미술관 제주특별점,그림을 잘 못하는데도 재미있었어요. 직원분도 넘 친절하시고 뭣보다 내부 인테리어같은 것도 넘 잘해놓고 그래서 좋았네요 추천
성수미술관 제주특별점,깔끔하고 분위기좋고 직원분 친절하시고 편하게 시간보낼 수 있었어요. 바다도 너무 이쁘고 이것이 제주다!!!+숨겨왔던 예술의 혼을 느끼고싶은 분들한테 강력하게 추천이요.
성수미술관 제주특별점,노래와 공간이 주는 분위기가 너무 좋았어요!! 편안한 마음으로 그림그리고 갑니다 ㅎㅎ 집에서는 이렇게 큰 이젤에 하기 힘든데 성수미술관에서 대리만족해요 ㅜㅜㅜㅜ 마치 아티스트가 된 것처럼 즐겼네요 ◡̈ 또 가고 싶어요....٩(◕ᗜ◕)و
성수미술관 제주특별점,부산점이랑 제주점 둘 다 가봤는데 다 너무 좋아요 행복한 추억 만들고 갑니당~
성수미술관 제주특별점,좋아요
성수미술관 제주특별점,그림 그리는 것도 재미있었지만 바다 바로 앞이라 공간이 너무 좋네요. 멍하니 바다만 보고 있어도 좋을 것 같은 곳이에요. 똥손이지만 밑그림이 있어서 덕지덕지 칠하다 보니 완성됐어요. 부끄러워 사진은 안올립니다.
성수미술관 제주특별점,빛의 벙커에서 받은 영감을 딸에게 이어주고 싶어서 찾아간 곳.제주에서 좋은 기억을그림으로 남기기 좋은곳!!모두에게 적극 추천!!이틀뒤 재방문..^^비오는날 제주 일정이 마땅치 안다면적극추천!!사장님 살찐 이서진 같습니다.친절하시구요^^2번째 방문 기억해 주시고 화구통 공짜로 주셨습니다.
하도미술관,과장해서 얘기하면 담다보면 패가망신.영수증보고 너무 깜짝 놀랐네요. 베이커리 가격표가 없습니다. 하나하나 물어보기도 민망해 대충 예상가로 여러개 시켰는데 쿠키가 5000원….? 손바닥정도 베이글이 7000…??? 500원동전 정도의 크기 에스타르트가 2500…??? 가격만큼 맛있었더라면. 최고급재료를 쓰신다고…베이커리는  할많하않. 음료도 비쌉니다. 제주물가 비싸다 비싸다 하지만 이건..쫌…?
하도미술관,이정도 인테리어가 통한다는 게 의문. 음료 가격은 왜 그렇게 비싼지 의문. 베이커리에 가격표를 왜 붙이지 않는지 의문. 왜 베이글이 7500원인지 의문. 이 모든 의문의 답은 인스타 홍보인 것인가.
하도미술관,커피 베이커리 모두 훌륭합니다.
하도미술관,외관이 제일 예쁨... 맛은.......
하도미술관,진짜 별 하나도 부족한 곳. 코로나 19로 잠시 영업 쉰다는 쪽지 한 장 달랑 붙여놓고 열고 싶을 때 열고 닫고 싶을 때 닫는 곳. 심지어 인스타 메인 계정에는 매일매일 게시물은 올리면서 휴무 공지 하나 올려놓지 않음. 게시물 업데이트 된 거 확인하고 찾아간 날에도 쪽지 하나 붙여놓고 휴뭌ㅋㅋㅋㅋ 심지어 관련 댓글 단 게시글은 삭제하고 영업중ㅋㅋㅋㅋㅋ 멀리서 찾아가는 사람들 생각은 안중에도 없고^^.. 영업시간 준수는 매장 운영의 기본 중 기본 아닌지... 진짜 기본이 안된 카페라 할 말을 잃었네요...^^...
하도미술관,아이스아메리카노와 마들렌세트 에그타르트세트 구입 했어요. 그냥 여긴 맛집 입니다. JMT
하도미술관,빵 맛있어요. 공간도 독특하고다만 주차공간이 협소하네요
하도미술관,에그타르트!! jmt!!
하도미술관,친절하고 분위기 좋아요. 물론 맛도 굿굿
김한미술관&카페3206,한남쪽 갈때마다 들러요.컬렉션도 종종 바뀌고 그림에 대해 설명도 자세히 해주시는 친절한 사장님.갓구워 나오는 빵들도 진짜 꿀맛
김한미술관&카페3206,"나만알고픈 카페!!그림과 조용한 분위기, 음료를 편한분위기에서 즐길수있어요~사장님 엄청 친절하시고, 날씨좋은날 옥상루프탑은 최고~!!"
김한미술관&카페3206,작은 미술관이지만 그림도 좋고 카페도 예쁘고 동물도 있고 친절하십니다
김한미술관&카페3206,"그림, 커피, 뷰일석삼조에요❤️❤️❤️"
김한미술관&카페3206,뷰 맛집커피 맛집그림 맛집사장님 부부 너무 친절하세요!
초계미술관,bb
자연사랑 가시리전시장,개인적으론 두모악(김영갑갤러리) 보다 좋았습니다.전시 공간도 크게 2군데(+a) 인데 사진뿐 아니라 사진속 제주의 물품들도 전시되어 있어 비교하면서 볼수도 있었습니다. 사진 작품의 제목과 스크립트가 있어 이해하기 좋았고 시대별(과거의) 제주의 모습 담겨있습니다.방문 하는 사람이 적어 그런지 많이 제습기만 있는 환경이라 좀 덥긴했는데 많이 알려졌음 좋겠네요 ^^;
한라수목원,봄에 가면 벚꽃만개로 가히 최고죠.
한라수목원,여름에 족욕 최고 물 엄청 차가워요
한라수목원,입장료가 없어요! 2시간에 주차비만 1천원입니다. 가볍게 산책하면서 둘러보기 좋았어요. 겨울이라 나뭇가지들만 있는 나무가 대부분이지만 은근 다양한 구성으로 식물들을 볼 수 있어서 좋았습니다.
한라수목원,클래식한 식물원 눈오지만 따뜻했던날 넘 좋았음
한라수목원,좋아요
한라수목원,계절마다의 매력을 확실하게 느낄수 있는 곳!
한라수목원,아침 운동 가끔 가는 곳인데 아름답고 조용해요. 운동기구도 많고 달리기 할 수도 있어요. 주차 시설도 있고 편의점도 있어 이용하기 편리해요.
한라수목원,가볍게 산책하기 좋은 곳
한라수목원,무료로 다양한 식물 보면서 산책할 수 있고 오고가는길에 맛집도 많고 뚜벅이도 갈 수 있을만큼 버스도 지나다녀요다만 가만히 있다가 여름에 흰줄숲모기 물려요 조심하세요
한라수목원,비온후에 수목원은 깨끗했고 골고른 연령대에 맞춰 다양한 식물과 나무들을 구경할수 있어 좋았다 산림욕장도 가볍게 산책할수 있어 피톤치드를 느끼게 해준 한라수목원인것 같다^^
한라수목원,시내 가까운 곳에 이렇게 정리가 잘 된 수목원이 있을 줄 몰랐네요.
한라수목원,생각보다 넓어서 걷기좋아요
한라수목원,갠찮아요
한라수목원,생각보다 넓어요 ㅎㅎ 동물들도 있고 경치도 좋고~~ 여행 중간에 둘러보러 가기 좋은거 같아요!!ㅎㅎ
한라수목원,넘  좋아여
한라수목원,귀여운 노루들을 만날 수 있어요
한라수목원,연구를 위한 장소여서 좋은 경치를 위해서 방문한다면 다소 실망스러울 수 있습니다
한라수목원,귤나무 있고 각종 식물이 많아서 인스타 사진찍으러 가기 좋아요. 그런데 안내가 좀 부족한 느낌이라 별 네개 드립니다.
한라수목원,생각보다 대따큽니다.. 가벼운 산책로 생각하고운동 안한 비실한 몸으로 오르면 힘들어요
한라수목원,고추짬뽕은 너무 맵네요
여미지식물원,예전에 비해 볼게 많이 없네요 ㅠㅠ 실망..
여미지식물원,"관리가 훌륭하게 되어 있는 건 아니었지만, 이정도면 뭐~~ 게다가 추운 날씨에 바람 피해 방문했더니 넘 좋았어요ㅋㅋ"
여미지식물원,입구에 들어서면 벌써부터 싱그러운 숲 내음이 나요. 관광을 목적으로 들리신다면 후다닥 도는 것보다 시간을 길게 잡고 천천히 걸으시는걸 추천합니다. 여미지 식물관 말고 외부에도 정원을 많이 조성해놔서 그쪽을 구경하는 것도 재미에요. 외국에 있는 유명한 정원과 비슷한 곳이 여러가지 있어서 걷는 데이트 하기 정말 좋답니다.
여미지식물원,나무가 다 시들고 관리 엉망인대다 난방도 꺼 놨네뇨 도대체 뭘보라는 건지 비싼입장료를 받았으면 볼게 있어야 될거 아닙니까?
여미지식물원,가격..치고는 볼껀 없지만 그냥저냥 구경 좀 하고 사진찍으러 감
여미지식물원,9천 원 주고 갈 곳은 아닌 거 같네 심지어 할인받아서 간 건데
여미지식물원,실내는 이뻐요. 그런데 외부는 볼게 없네요.그리고 화려하고 꽃 가득가득하거나 식물의 웅장함? 보고싶었는데 아쉬웠어요.
여미지식물원,시설 관리가 잘 안 되어 있어서 아쉽지만 저렴한 입장료에 여러가지 구경하고 산책하기 좋았습니다.
여미지식물원,관리가 안 되어있음 그냥 숙소에서 밖에 나가서 걸으세요 그게 백배 남
여미지식물원,"볼거없음  테마만 거창하고 다 낡고 식물 다 시들었음 12000원이나 받아먹으면서 관리 1도 안되어 있음 낙후된 시설 그 자체제주도민이 추천한다길래 왔더만 시간,돈 너무 아까움"
여미지식물원,직원들 태도가 완전별로.태풍날 왔었는데 영업시간 끝나지도 않았는데차 1대밖에 없으니까 나보고 언제 나가냐고 재촉함 ㅡㅡ
여미지식물원,"기대하지 않았는데..... 다양한 온실, 생각지 못했던 전망대, 그리고 산책 코스와 다양한 전원. 와우!! 부모님이 엄청 좋아하심. 부모님이 즐거워 하신 곳!!! 추천!!"
여미지식물원,"화려한 식물원을 기대한다면 조금은 미흡한 곳으로 생각이 듭니다. 꽃은 많지 않으나, 열대식물 위주로 잘 가꾸어놓은 곳이라는 생각이 들었습니다. 편안한 마음으로 돌아보기에 좋은 곳이었습니다."
여미지식물원,별 한개도 아까워요문 닫아야 할 것 같아요식물원이 추워서 식물도 죽어있고몇몇 직원들 마스크 착용도 안하고 돌아 다니고 모여 이야기하고 매표소 직원 대박 불친절
여미지식물원,식물이 죽어있어요ㅠ
여미지식물원,산책하기 좋아요.
여미지식물원,산책하기 좋은 곳. 실내 야외 있슴
여미지식물원,겨울이나 날씨 안 좋을때가적끼리 가면 너무 좋은 곳
여미지식물원,쏘쏘
여미지식물원,"과거엔 이만한 식물원이 없었지만, 요즘은 서울이나 세종에도 좋은 식물원들이 생겨서 굳이 제주도에 와서 볼 것 같진 않네요. 식물원도 오래된 편인데, 그래도 관리는 잘 되고 있는 편이고 겨울에 제주도를 방문한다면 몸도 녹일겸 방문하는 것도 나쁘진 않다고 생각이 드네요."
여미지식물원,...
여미지식물원,"한번쯤은 가볼만 하다고 생각해요도민인데 어렸을 적에 갔던 것과는 느낌이다르네요곳곳에 세월의 흔적도 좀있고 관리가 잘 안되는곳도 보이지만, 그래도 애들이 좋아하네요"
여미지식물원,"겨울,가을,봄에 가세요!여름에 가니 너무 더워서 5분으로 나감 ㅋ"
여미지식물원,좋은데요.~
여미지식물원,일본정원 관람.한국정원 통과.식물원 가운데 부분 첨탑 전망대 必추천~
여미지식물원,식물은 길거리에서 보시길.. 별롭니다
카멜리아힐,입장료 만원?? 욱긴다 양아치들인가; 2천원이면 지나가는길에 가보겠다 동백 하나도 없다! 서울식물원이 무료인데 거기가 천배 낫다 울엄마가 여기가 제일 최악이였단다 돈값못하는 베스트1
카멜리아힐,입장료가 좀  비싸긴 하지만 볼만해요
카멜리아힐,"처음엔 동백꽃이 너무 없어서 실망했어영ㅠ근데 산책코스 마지막 즈음에 있던 큰 갈대밭이 너무 예뻤고, 갈대밭 코스 지나서는 만개한 동백꽃 나무들이 많아서 사진 엄청 건졌어용ㅎㅎ 동백 필 시즌이면 가시는거 추천합니당"
카멜리아힐,여전히 사람 많은곳.. 계절에 따라 시기에 따라 달라지는 곳임. 지금이 가장 안좋을때인듯해서 아쉬워요
카멜리아힐,겨울엔 가지마세요
카멜리아힐,비싼 가격에 너무 빈정이 상해버렸고 동물 사는곳이있길래 잔뜩 기대를하고 갔는데 동물은 커녕 거미줄만 잔뜩쳐져맀어서 너무나도 빈정이상함
카멜리아힐,5월엔 수국과 참꽃 세상. 막 만발한 모습은아니지만 신록과 조화롭게 어울어져 예뻤음♡생각보다 코스도 길고 아기자기 잘 가꾸어 놓았다.
카멜리아힐,23년 1월 19일 방문초입 부분 동백꽃 대부분이 펴있지 않았습니다다행히도 시크릿 동백쪽이 펴있긴했지만 그마저도 살짝 아쉬웠어요그나마 갈대쪽이 멋지네요하지만 동백보러간거지 갈대보러간것도 아닌지라...물론 시기가 안맞아서 그렇겠지만 가격대비 썩 좋은 추억은 아니었습니다
카멜리아힐,눈온뒤라 동백꽃 많이 떨어졋더라구요 그래도 사진은 잘나오는곳😅입장료 비싼감이있지만 그럭저럭 가볼만했네요
카멜리아힐,강아지 몸무게 제한은 왜두나요 비행기 몸무게 제한 말씀하는데 개모차끌어주시나요?애견동반된다해서 왔는데 1킬로 더나가서 입장거부되었네여 다신올일없겠네요
카멜리아힐,입장료에 비해 볼게 너무 없네요.동백꽃이 별로 안 피어 있었어요.너무 복잡하고 출구도 너무 멀고 찾기 힘들어요.돈 주고 가기 아깝네요.
카멜리아힐,"12.29.기준 삭막 그자체,,,  가지마십쇼"
카멜리아힐,동백철이라고해서 갔는데 꽃은 다 떨어진건지 별로 없네요.. 동백말고 온실?에 있는 동백나무 하나 있어서 오죽하면 거기서 찍었어요 엄청 넓고 구성 잘되어있고 이것저것 잘 꾸며놨어요소품샵 기념품샵도 있고요근데 동백꽃 없었습니다... 지금은 가는게 아닌가봐요
카멜리아힐,폭설로 꽃은 많이 못보았지만 재밌게 잘 놀다갑니당 🌺
카멜리아힐,"12월 지금은 가는게 아닙니다.........,"
카멜리아힐,12/19기준 동백 다 떨어지거나 다 시들어있네요.....바닥도 다 진흙투성이에 아예 물웅덩이인 곳도 많고 여기를 입장료 내고 들어왔다니.... 무료라도 안 들어왔을 것 같아요 이 정도로 관리가 안된 날은 임시 휴무라도 했어야하는 것 아닌가요 ㅜ예전에 왔을 때 좋은 기억있어서 멀리서 찾아왔는데 한시간 내내 진흙밭 헤치며 썩은 동백만 봤더니 너무 속상해요🥲
카멜리아힐,제주패스 이용해서 들어간 곳 / 넓음 / 사람도 많음 / 나쁘지않음
카멜리아힐,"정말 넓고 사람도 많아요ㅜㅜ 입구 초입쪽은 사람에 밀려 쓸려가듯 했네요. 시간을 여유있게 두고 천천히 둘러보시길 추천드려요. 동백꽃은 카멜리아힐보다는 동백수목원이나 동백포레스트쪽이 더 화려하고 예쁘고요, 카멜리아힐은 넓은 정원 곳곳 포토스팟을 찾는 재미인 것 같아요."
카멜리아힐,제주패스 이용했습니다 생각보다 볼게 없어요4계절 다가봤는데 넓이에 비해서 이쁘다거나 볼게 많은곳은 아니고 산책겸 걷다보면 군데군데 조금씩 있어요가을정원인가? 핑크뮬리 있는곳이 저번부터 생겼던데 거기는 사진찍을곳도 여러군데있고 좋습니다내돈주고는 안갈것같아요
카멜리아힐,예쁨 꽃 좋아하는 사람이랑 가면 좋을 듯
카멜리아힐,제주도에 이만한 입장료 가격으면 좋은거 같아요11월 23일에 동백꽃 피고 갔는데 꽃도 보고 산책도 하고 커피도 마시고 가족과 좋은시간 보냈습니다.
카멜리아힐,패스권이용함돈 내고 들어갔으면 너무 아까웠을듯.11월은 진짜 별로.재방문 의사 없음. 수국 핀다면 그때쯤?
카멜리아힐,"정말 최고에요. 어르신들 모시고 갔는데 정말 좋았습니다. 꽃, 나무, 갈대, 핑크뮬리, 그리고 음료까지 해결되니 편했습니다. 사진도 잘 나오고 함께 가신 분들 모두 정말 만족하셨어요!"
카멜리아힐,여름 수국 시즌이 제일 예쁩니다
카멜리아힐,이쁘긴한데.... 여름이나 겨울에 올걸 그랬어요.그냥 푸릇하고 마땅히 구경할꽃이 없어요.화려한 꽃들을 보고싶었는데
카멜리아힐,사진 찍고 꽃 보면서 힐링하러 가기에는 괜찮핑크뮬리 잔뜩 폈을 때 갔는데 너무 추워서 제대로 구경 못 한 게 아쉽매표소에서 예매하지 말고 꼭 인터넷으로 예매하세요현장가 9천원인데 인터넷은 7천 얼마임미리 예매 안하고 그냥 당일날 가서 핸드폰으로 예매해도 됩니다+) 중간중간 오글거리는 글귀들도 있습니다 t들 조심
한림공원,걷기좋고 밀집도나 다양성에서 만족스러운 곳이나 아열대식물원 내 좁은 새장에 갇힌 앵무새들이 스트레스받아서 자기털다뽑아가며 전시되어있는 것이 매우 안타까움. 어차피 새 구역 따로있던데 좀 넓은곳에서 날수있게 그쪽으로 옮겨두면 다시 갈듯.
한림공원,벚꽃명소 걷기좋은 곳!!!!  완전예뻐요 또올래
한림공원,꽃은 시기를 잘 맞춰가야 하는데 온실 아열대식물이 이국적이라 특히 좋았다. 또 가고 싶은 곳! 의자가 많아서 힘들 때마다 쉬엄쉬엄 4시간 걸었다.2시간 코스라고 되어 있지만 천천히 즐길 수 있다. 티켓을 끊으면 야자수까페 천원 할인권을 줘서 저렴하게 이용했다. 현재 매화는 다 지고 벚꽃은 덜 폈고 튤립은 필 준비로 많이 심고 계셨다. 수선화가 제일 많이 피어있다. 다양한 선인장과 야자수 구경만도 흥미롭다.
한림공원,잘 조성되어있어서 한번은 가볼만한듯공작 그냥 돌아다니는거 신기함
한림공원,입장료가 좀 비싸긴한데. 동굴이랑 수목원. 공작. 타조 볼만해요
한림공원,50여년간 가꾼 곳이라 말이 필요 없는 곳... 다만 너무 넓어서 후딱 보고 나가고 싶어 주마간산으로 보기 시작하면     볼거리가 없어 보이므로 꼼꼼히 보아야만 그 가치가 보입니다.
한림공원,진정한 제주를 느낄 수 있는 곳
한림공원,볼 거리가 가득한 공간이네요~ 날이 따뜻해지면 꽃들이 더 많을 것 같아 기대가 되네요여유롭게 구경하면 3시간 정도 걸리는 것 같아요
한림공원,부모님 모시고 꼭 한번 다시 방문하고 싶은 장소입니다💓어머니를 그리는 마음이 느껴져서 감동이었고 가족이 한마음으로 이렇게 멋진 공간을 조성해주셔서 감사합니다! 겨울인데도 볼거리가 많았고 봄여름이 기대되는 공간이었어요~! 음악도 듣기 좋았구 매화축제때 가요도 취저였습니다😊 앞으로도 잘 운영해주세요~! 다음에 또 방문할게요!
한림공원,들어가기전에 입장료보고 조금 비싸다라고 생각했는데 막상 들어가보니 정말 좋았습니다.돈이 전혀 아깝지 않았어요~~!!
한림공원,"10만평이어서인지 볼거리가 많습니다. 종유동굴만 보다 용암동굴을 보니 재밌었고, 각각의 테마에 맞춰 꾸며져 괜찮았어요. 이정표만 따라가면 돼서 다른 곳으로 샐 일도 헤맬 일도 없는 게 편했고요. 수석과 분재가 인상적이었어요. 수선화는 생각외로 그닥 화려하지 않았지만 향이 너무 좋았고, 매화가 개화했다길래 벌써? 하는 생각에 가보니 꽃망울이 맺힌 정도네요. 이르게 개화한 것도 있지만, 두세그루였어요. 광양의 매화마을이 생각나더라구요 ㅎㅎ 전반적으로 만족해서 다른 계절, 다른 날에 와도 즐길 수 있는 곳이라 생각합니다. 갠적으로는 5,6월에 오시면 더 픙부하게 즐길 수 있을 거 같아요."
한림공원,주차공간 넓고 생각보다 볼거 많아요입장권도 마이리얼트립 같은 곳에서 미리 사갈 수 있습니다
한림공원,관리 정말 잘 되어있어서 힐링했습니다. 제주 필수코스라 할 만 합니다.
한림공원,십몇년만에 두 번째로 애들과 방문했는데 오설록 가 봤었다면 여기 가세요~ 악어도 있고 공작 타조도 보고… 옛날엔 새들 풀어놓은 산책코스도 있던거 같은데 없어지고 안에 식당이 있네요~ 한여름은 산책 너무 힘들 듯. 유모차 밀기 좋은 거의 평지네요.동굴은 계단있고.여름에 갔을 때 산책길 중간 아이스크림 파는 집 근처서 사는 길냥이들 생각나네요… 삐쩍 말라서 어미랑 새끼들이 아이스크림 버린거 먹거나 그랬는데…
한림공원,"입구로 들어서자마자 생각난 중학교때 다녀온 제주도 수학여행 ㅋㅋㅋ 여기였군,,,,"
한림공원,좋아요
한림공원,"지금 동백꽃이 없네요 핑크뮬리는 한창, 국화도 한창인데 국화는 화분으로만 심어 놔서 포토존으로는 부족 한림공원의 포인트는 야자수와 다양한 열대식물 그리고 분재 그외 민속촌 동굴 새 먹거리뭐 다양하게 미니멀하게 구성해 놨음, 평지라 유모차 휠체어 끌고 둘러보기는 편한데 규모는 꾀 큼"
한림공원,https://youtu.be/To6uizMcTmgok차박 한림공원 1 유튜브 검색하시면 동영상 올렸습니다 5편까지 가야할듯..비싸지만 비싼 값어치 할것 같다
한림공원,다 필요 없구요.. 검은 타조한마리가 회색타조 엉덩이를 계속 쪼아 피가 납니다 관리좀하세요
한림공원,용암굴만 볼만하네요. 노후된 시설에 비해 입장료가 너무 비쌈. 오후에는 앵무새 먹이 체험 절대 비추에요(먹지도 않고 오지도 않고 관리자도 없음). ㅜ ㅜ
한림공원,식물 원툴 전문점인줄 알았는데 막상 가보니 고품격 푸드코트였던것만 같은 느낌. 꽃이랑 단풍은 철이 아니라 볼수없어 슬펐지만 각종 열대식물과 분재들은 인상깊었고 타조랑 눈싸움 재미졌다 스릴굿. 그치만 다시 가진 않을거야
한림공원,입장료에 비해서 볼께 많지는 않네요..;;입구에 핑크뮬리 개화라고 써있었는데..넘 없어요 ㅋㅋ
한림공원,"볼거리가 많고 예뻐요~ 저는 좀 더울 때 가서 힘들었지만, 봄 가을 날씨 좋을 때 가면 최고일듯요!!"
한림공원,입장료는 조금 비쌉니다.하지만 높고 멋진 야자수 밑에서 사진을 남길 수 있는 장소 입니다.민속촌엔 귀여운 고양이도 있으니 참고해주세요.
